timestamp	open	close	high	low	Fear & Greed Index	Fear & Greed Classification
7/11/2022 20:00	20499.5	19959.5	20558.5	19855	22	Extreme Fear
7/11/2022 16:00	20427	20499.5	20698	20380	22	Extreme Fear
7/11/2022 12:00	20466.5	20427	20748.5	20263	22	Extreme Fear
7/11/2022 8:00	20423.5	20466.5	20623	20402.5	22	Extreme Fear
7/11/2022 4:00	20539	20423.5	20598	20350	22	Extreme Fear
7/11/2022 0:00	20849	20539	20851	20444	22	Extreme Fear
7/10/2022 20:00	20916.5	20849	21162	20680	24	Extreme Fear
7/10/2022 16:00	20892.5	20916.5	21027	20652	24	Extreme Fear
7/10/2022 12:00	21298.5	20892.5	21334	20801.5	24	Extreme Fear
7/10/2022 8:00	21336	21298.5	21414	21166	24	Extreme Fear
7/10/2022 4:00	21290	21336	21373	21161	24	Extreme Fear
7/10/2022 0:00	21588	21290	21597.5	21125	24	Extreme Fear
7/9/2022 20:00	21616.5	21588	21745	21542	24	Extreme Fear
7/9/2022 16:00	21538.5	21616.5	21980	21515	24	Extreme Fear
7/9/2022 12:00	21435	21538.5	21720	21375	24	Extreme Fear
7/9/2022 8:00	21643	21435	21774	21310	24	Extreme Fear
7/9/2022 4:00	21609	21643	21723.5	21482	24	Extreme Fear
7/9/2022 0:00	21590	21609	21688.5	21400	24	Extreme Fear
7/8/2022 20:00	21813	21590	22050	21576	20	Extreme Fear
7/8/2022 16:00	21947.5	21813	21957.5	21536	20	Extreme Fear
7/8/2022 12:00	21571	21947.5	22120	21184	20	Extreme Fear
7/8/2022 8:00	21795.5	21571	21818	21317	20	Extreme Fear
7/8/2022 4:00	22119.5	21795.5	22250	21707.5	20	Extreme Fear
7/8/2022 0:00	21596	22119.5	22600	21563	20	Extreme Fear
7/7/2022 20:00	21788	21596	21818	21510	18	Extreme Fear
7/7/2022 16:00	20875	21788	21815	20833	18	Extreme Fear
7/7/2022 12:00	20505	20875	21039.5	20368.5	18	Extreme Fear
7/7/2022 8:00	20432	20505	20606	20385	18	Extreme Fear
7/7/2022 4:00	20475	20432	20486	20248	18	Extreme Fear
7/7/2022 0:00	20556.5	20475	20588	20365.5	18	Extreme Fear
7/6/2022 20:00	20318	20556.5	20666	20262	18	Extreme Fear
7/6/2022 16:00	20143.5	20318	20474	20128.5	18	Extreme Fear
7/6/2022 12:00	20096	20143.5	20373.5	19951	18	Extreme Fear
7/6/2022 8:00	20150	20096	20303	20015.5	18	Extreme Fear
7/6/2022 4:00	19939	20150	20317.5	19851	18	Extreme Fear
7/6/2022 0:00	20170	19939	20382	19737	18	Extreme Fear
7/5/2022 20:00	20390.5	20170	20750	20093.5	19	Extreme Fear
7/5/2022 16:00	19510.5	20390.5	20541	19475.5	19	Extreme Fear
7/5/2022 12:00	19515	19510.5	19583.5	19262.5	19	Extreme Fear
7/5/2022 8:00	20206	19515	20206	19440	19	Extreme Fear
7/5/2022 4:00	20302	20206	20439	20166.5	19	Extreme Fear
7/5/2022 0:00	20220.5	20302	20480	20150	19	Extreme Fear
7/4/2022 20:00	19824.5	20220.5	20370	19723	14	Extreme Fear
7/4/2022 16:00	19785.5	19824.5	20057	19664	14	Extreme Fear
7/4/2022 12:00	19791.5	19785.5	20187	19500	14	Extreme Fear
7/4/2022 8:00	19114.5	19791.5	19854	19103	14	Extreme Fear
7/4/2022 4:00	19087.5	19114.5	19183	19065.5	14	Extreme Fear
7/4/2022 0:00	19306	19087.5	19331.5	19039	14	Extreme Fear
7/3/2022 20:00	19480	19306	19638.5	19204.5	11	Extreme Fear
7/3/2022 16:00	19035.5	19480	19571.5	19007.5	11	Extreme Fear
7/3/2022 12:00	19077.5	19035.5	19105	18952	11	Extreme Fear
7/3/2022 8:00	19126	19077.5	19145	18926	11	Extreme Fear
7/3/2022 4:00	19257	19126	19389.5	18777	11	Extreme Fear
7/3/2022 0:00	19246	19257	19295.5	19164	11	Extreme Fear
7/2/2022 20:00	19259.5	19246	19370	19191.5	14	Extreme Fear
7/2/2022 16:00	19218	19259.5	19400	19183	14	Extreme Fear
7/2/2022 12:00	19185.5	19218	19450	19139	14	Extreme Fear
7/2/2022 8:00	19123	19185.5	19282.5	18960	14	Extreme Fear
7/2/2022 4:00	19125	19123	19291	19103	14	Extreme Fear
7/2/2022 0:00	19271	19125	19380	19056	14	Extreme Fear
7/1/2022 20:00	19378.5	19271	19693.5	19210	11	Extreme Fear
7/1/2022 16:00	19282.5	19378.5	19544.5	19240	11	Extreme Fear
7/1/2022 12:00	19180	19282.5	19670	19113.5	11	Extreme Fear
7/1/2022 8:00	19571	19180	19886.5	18938	11	Extreme Fear
7/1/2022 4:00	19717	19571	19757	19308	11	Extreme Fear
7/1/2022 0:00	19925.5	19717	21017.5	19639.5	11	Extreme Fear
6/30/2022 20:00	18924.5	19925.5	19999	18601	11	Extreme Fear
6/30/2022 16:00	19126.5	18924.5	19283	18842.5	11	Extreme Fear
6/30/2022 12:00	19088.5	19126.5	19312	18701.5	11	Extreme Fear
6/30/2022 8:00	19425.5	19088.5	19429.5	18914	11	Extreme Fear
6/30/2022 4:00	20064.5	19425.5	20080	19292	11	Extreme Fear
6/30/2022 0:00	20104.5	20064.5	20156.5	19942	11	Extreme Fear
6/29/2022 20:00	20219	20104.5	20433	20038	13	Extreme Fear
6/29/2022 16:00	20075	20219	20287	19927	13	Extreme Fear
6/29/2022 12:00	20092.5	20075	20178	19885.5	13	Extreme Fear
6/29/2022 8:00	20080	20092.5	20233	19820	13	Extreme Fear
6/29/2022 4:00	20277	20080	20356	19900.5	13	Extreme Fear
6/29/2022 0:00	20273.5	20277	20383.5	20143.5	13	Extreme Fear
6/28/2022 20:00	20253.5	20273.5	20454	20191.5	10	Extreme Fear
6/28/2022 16:00	20601.5	20253.5	20755.5	20190	10	Extreme Fear
6/28/2022 12:00	20989.5	20601.5	21120	20578	10	Extreme Fear
6/28/2022 8:00	20866	20989.5	21197.5	20855	10	Extreme Fear
6/28/2022 4:00	20720	20866	20919	20684.5	10	Extreme Fear
6/28/2022 0:00	20730.5	20720	20859.5	20467.5	10	Extreme Fear
6/27/2022 20:00	20847	20730.5	20958	20675	12	Extreme Fear
6/27/2022 16:00	20745	20847	20932.5	20500	12	Extreme Fear
6/27/2022 12:00	21298.5	20745	21334	20581.5	12	Extreme Fear
6/27/2022 8:00	21358	21298.5	21580	21279	12	Extreme Fear
6/27/2022 4:00	21162	21358	21377	21123	12	Extreme Fear
6/27/2022 0:00	21032	21162	21180	20919	12	Extreme Fear
6/26/2022 20:00	21275	21032	21419.5	20958.5	14	Extreme Fear
6/26/2022 16:00	21310.5	21275	21432.5	21124	14	Extreme Fear
6/26/2022 12:00	21696	21310.5	21880	21177.5	14	Extreme Fear
6/26/2022 8:00	21389.5	21696	21800	21360	14	Extreme Fear
6/26/2022 4:00	21419	21389.5	21510	21320.5	14	Extreme Fear
6/26/2022 0:00	21476	21419	21539	21241	14	Extreme Fear
6/25/2022 20:00	21195	21476	21580	21130	14	Extreme Fear
6/25/2022 16:00	20959.5	21195	21277	20903	14	Extreme Fear
6/25/2022 12:00	21328.5	20959.5	21368	20900	14	Extreme Fear
6/25/2022 8:00	21494.5	21328.5	21540.5	21310	14	Extreme Fear
6/25/2022 4:00	21287	21494.5	21630	21173.5	14	Extreme Fear
6/25/2022 0:00	21232	21287	21372	21107.5	14	Extreme Fear
6/24/2022 20:00	21239.5	21232	21556.5	21130	11	Extreme Fear
6/24/2022 16:00	20882	21239.5	21255	20782.5	11	Extreme Fear
6/24/2022 12:00	21159	20882	21472	20808.5	11	Extreme Fear
6/24/2022 8:00	20896	21159	21319.5	20745	11	Extreme Fear
6/24/2022 4:00	21066.5	20896	21160	20728.5	11	Extreme Fear
6/24/2022 0:00	21095	21066.5	21372	20952.5	11	Extreme Fear
6/23/2022 20:00	20898	21095	21240	20660	11	Extreme Fear
6/23/2022 16:00	20341	20898	20960	20160	11	Extreme Fear
6/23/2022 12:00	20630.5	20341	20816.5	20260.5	11	Extreme Fear
6/23/2022 8:00	20451	20630.5	20800	20441.5	11	Extreme Fear
6/23/2022 4:00	20199	20451	20646.5	20146.5	11	Extreme Fear
6/23/2022 0:00	19980	20199	20599	19861.5	11	Extreme Fear
6/22/2022 20:00	20100.5	19980	20230.5	19703	11	Extreme Fear
6/22/2022 16:00	20078	20100.5	20369.5	19824	11	Extreme Fear
6/22/2022 12:00	20492	20078	20885.5	20012	11	Extreme Fear
6/22/2022 8:00	20084	20492	20672	20032	11	Extreme Fear
6/22/2022 4:00	20312	20084	20587.5	19928	11	Extreme Fear
6/22/2022 0:00	20715.5	20312	20727	20251.5	11	Extreme Fear
6/21/2022 20:00	20885	20715.5	21066.5	20550	9	Extreme Fear
6/21/2022 16:00	21376	20885	21546	20868	9	Extreme Fear
6/21/2022 12:00	20952	21376	21722	20841	9	Extreme Fear
6/21/2022 8:00	21110.5	20952	21495.5	20906	9	Extreme Fear
6/21/2022 4:00	20602.5	21110.5	21336	20471	9	Extreme Fear
6/21/2022 0:00	20568	20602.5	20779.5	20336	9	Extreme Fear
6/20/2022 20:00	20070	20568	20784	20000	9	Extreme Fear
6/20/2022 16:00	20815	20070	20821.5	19813	9	Extreme Fear
6/20/2022 12:00	20790.5	20815	21125	20355	9	Extreme Fear
6/20/2022 8:00	20069.5	20790.5	21051.5	20006.5	9	Extreme Fear
6/20/2022 4:00	19963.5	20069.5	20267.5	19755	9	Extreme Fear
6/20/2022 0:00	20567.5	19963.5	20658.5	19624	9	Extreme Fear
6/19/2022 20:00	20113.5	20567.5	20820	20047	6	Extreme Fear
6/19/2022 16:00	19820	20113.5	20360	19364.5	6	Extreme Fear
6/19/2022 12:00	19682	19820	19950	19133	6	Extreme Fear
6/19/2022 8:00	18282.5	19682	20088.5	18253	6	Extreme Fear
6/19/2022 4:00	18294.5	18282.5	18620	17953	6	Extreme Fear
6/19/2022 0:00	18964.5	18294.5	19199.5	18203.5	6	Extreme Fear
6/18/2022 20:00	18059.5	18964.5	19490	17600	6	Extreme Fear
6/18/2022 16:00	18943	18059.5	19089.5	18027	6	Extreme Fear
6/18/2022 12:00	19232	18943	19281.5	18920	6	Extreme Fear
6/18/2022 8:00	19241.5	19232	19548	18675	6	Extreme Fear
6/18/2022 4:00	20453	19241.5	20532.5	18988	6	Extreme Fear
6/18/2022 0:00	20454.5	20453	20769.5	20300	6	Extreme Fear
6/17/2022 20:00	20512	20454.5	20719.5	20350	9	Extreme Fear
6/17/2022 16:00	20666	20512	20798	20423	9	Extreme Fear
6/17/2022 12:00	20969.5	20666	21037.5	20386	9	Extreme Fear
6/17/2022 8:00	21084.5	20969.5	21355	20842	9	Extreme Fear
6/17/2022 4:00	20368.5	21084.5	21321	20312	9	Extreme Fear
6/17/2022 0:00	20385	20368.5	21040	20230	9	Extreme Fear
6/16/2022 20:00	20872.5	20385	21036	20228	7	Extreme Fear
6/16/2022 16:00	21072	20872.5	21463.5	20800	7	Extreme Fear
6/16/2022 12:00	21033	21072	21504.5	20744	7	Extreme Fear
6/16/2022 8:00	21745.5	21033	21881	20849	7	Extreme Fear
6/16/2022 4:00	22199.5	21745.5	22349	21632.5	7	Extreme Fear
6/16/2022 0:00	22574	22199.5	22976.5	22145	7	Extreme Fear
6/15/2022 20:00	21623	22574	22794.5	21433	7	Extreme Fear
6/15/2022 16:00	21406.5	21623	22481	20190	7	Extreme Fear
6/15/2022 12:00	21161.5	21406.5	21796	21034	7	Extreme Fear
6/15/2022 8:00	20700	21161.5	21278	20071	7	Extreme Fear
6/15/2022 4:00	21443	20700	21483	20573.5	7	Extreme Fear
6/15/2022 0:00	22127.5	21443	22282	21380	7	Extreme Fear
6/14/2022 20:00	22178	22127.5	22327.5	21316.5	8	Extreme Fear
6/14/2022 16:00	22675.5	22178	22768	22111	8	Extreme Fear
6/14/2022 12:00	21978	22675.5	22799	21794	8	Extreme Fear
6/14/2022 8:00	22866	21978	22984.5	21703	8	Extreme Fear
6/14/2022 4:00	22100.5	22866	23450	21750	8	Extreme Fear
6/14/2022 0:00	22476.5	22100.5	22786	20818.5	8	Extreme Fear
6/13/2022 20:00	23191	22476.5	23783	21909.5	11	Extreme Fear
6/13/2022 16:00	23254	23191	24206	23100	11	Extreme Fear
6/13/2022 12:00	23709	23254	24368	22560.5	11	Extreme Fear
6/13/2022 8:00	24783	23709	24938.5	23450	11	Extreme Fear
6/13/2022 4:00	25493.5	24783	26248.5	24550	11	Extreme Fear
6/13/2022 0:00	26567.5	25493.5	26885	24867	11	Extreme Fear
6/12/2022 20:00	27415	26567.5	27540	26550	14	Extreme Fear
6/12/2022 16:00	28071.5	27415	28238.5	27411	14	Extreme Fear
6/12/2022 12:00	27446	28071.5	28321	26847	14	Extreme Fear
6/12/2022 8:00	27638.5	27446	27697	27325.5	14	Extreme Fear
6/12/2022 4:00	27545	27638.5	27674	27161	14	Extreme Fear
6/12/2022 0:00	28420	27545	28532	27250	14	Extreme Fear
6/11/2022 20:00	28585.5	28420	28678	28243	12	Extreme Fear
6/11/2022 16:00	28395.5	28585.5	28786	28035	12	Extreme Fear
6/11/2022 12:00	28734	28395.5	28890	28159	12	Extreme Fear
6/11/2022 8:00	29306	28734	29322	28555	12	Extreme Fear
6/11/2022 4:00	29260.5	29306	29427	29230	12	Extreme Fear
6/11/2022 0:00	29080.5	29260.5	29316	29035	12	Extreme Fear
6/10/2022 20:00	28973.5	29080.5	29420	28970	13	Extreme Fear
6/10/2022 16:00	29440	28973.5	29469.5	28816	13	Extreme Fear
6/10/2022 12:00	30008	29440	30175	29207.5	13	Extreme Fear
6/10/2022 8:00	30040	30008	30111	29841	13	Extreme Fear
6/10/2022 4:00	30103	30040	30230	30036	13	Extreme Fear
6/10/2022 0:00	30100	30103	30376	29495.5	13	Extreme Fear
6/9/2022 20:00	30007	30100	30249.5	29958.5	11	Extreme Fear
6/9/2022 16:00	30291	30007	30446.5	29960	11	Extreme Fear
6/9/2022 12:00	30288	30291	30378.5	29896	11	Extreme Fear
6/9/2022 8:00	30466.5	30288	30694.5	30255	11	Extreme Fear
6/9/2022 4:00	30280	30466.5	30485.5	30203.5	11	Extreme Fear
6/9/2022 0:00	30192	30280	30312.5	30043.5	11	Extreme Fear
6/8/2022 20:00	30131.5	30192	30545	30080	17	Extreme Fear
6/8/2022 16:00	30467	30131.5	30536.5	29898.5	17	Extreme Fear
6/8/2022 12:00	30410.5	30467	30900	30038	17	Extreme Fear
6/8/2022 8:00	30543.5	30410.5	30600	30312.5	17	Extreme Fear
6/8/2022 4:00	30014.5	30543.5	30696	29868	17	Extreme Fear
6/8/2022 0:00	31111	30014.5	31319.5	29818	17	Extreme Fear
6/7/2022 20:00	31049.5	31111	31598	30302.5	15	Extreme Fear
6/7/2022 16:00	29877.5	31049.5	31419	29733	15	Extreme Fear
6/7/2022 12:00	29503	29877.5	30030	29388	15	Extreme Fear
6/7/2022 8:00	29561.5	29503	29725.5	29325	15	Extreme Fear
6/7/2022 4:00	29550.5	29561.5	29615	29380.5	15	Extreme Fear
6/7/2022 0:00	31370.5	29550.5	31370.5	29119.5	15	Extreme Fear
6/6/2022 20:00	31463	31370.5	31598	31263.5	13	Extreme Fear
6/6/2022 16:00	31536	31463	31545	31033	13	Extreme Fear
6/6/2022 12:00	31383.5	31536	31750	31140	13	Extreme Fear
6/6/2022 8:00	31272.5	31383.5	31600	31257.5	13	Extreme Fear
6/6/2022 4:00	31237	31272.5	31445	31120.5	13	Extreme Fear
6/6/2022 0:00	29901.5	31237	31267.5	29871	13	Extreme Fear
6/5/2022 20:00	30035.5	29901.5	30110	29800	10	Extreme Fear
6/5/2022 16:00	29951.5	30035.5	30196.5	29750	10	Extreme Fear
6/5/2022 12:00	29708.5	29951.5	29959.5	29615	10	Extreme Fear
6/5/2022 8:00	29642.5	29708.5	29730	29509.5	10	Extreme Fear
6/5/2022 4:00	29744.5	29642.5	29816.5	29634.5	10	Extreme Fear
6/5/2022 0:00	29857	29744.5	29880.5	29660.5	10	Extreme Fear
6/4/2022 20:00	29644.5	29857	29952	29623	14	Extreme Fear
6/4/2022 16:00	29839	29644.5	29839	29600	14	Extreme Fear
6/4/2022 12:00	29668.5	29839	30000	29468	14	Extreme Fear
6/4/2022 8:00	29688	29668.5	29782	29571	14	Extreme Fear
6/4/2022 4:00	29546	29688	29728.5	29534	14	Extreme Fear
6/4/2022 0:00	29688	29546	29745	29466	14	Extreme Fear
6/3/2022 20:00	29556.5	29688	29865	29552	10	Extreme Fear
6/3/2022 16:00	29493.5	29556.5	29687	29385	10	Extreme Fear
6/3/2022 12:00	29750	29493.5	29890.5	29250	10	Extreme Fear
6/3/2022 8:00	30424.5	29750	30500	29666	10	Extreme Fear
6/3/2022 4:00	30512.5	30424.5	30541	30260	10	Extreme Fear
6/3/2022 0:00	30450	30512.5	30698	30321	10	Extreme Fear
6/2/2022 20:00	30275.5	30450	30711	30212	13	Extreme Fear
6/2/2022 16:00	30190.5	30275.5	30405	29955.5	13	Extreme Fear
6/2/2022 12:00	30151.5	30190.5	30388	29584.5	13	Extreme Fear
6/2/2022 8:00	29943.5	30151.5	30188	29836	13	Extreme Fear
6/2/2022 4:00	29710	29943.5	30100	29637.5	13	Extreme Fear
6/2/2022 0:00	29789	29710	29887	29558	13	Extreme Fear
6/1/2022 20:00	30114	29789	30145	29291	17	Extreme Fear
6/1/2022 16:00	30747.5	30114	30748	29859	17	Extreme Fear
6/1/2022 12:00	31590.5	30747.5	31894.5	30706.5	17	Extreme Fear
6/1/2022 8:00	31477	31590.5	31694	31423.5	17	Extreme Fear
6/1/2022 4:00	31624	31477	31660.5	31370	17	Extreme Fear
6/1/2022 0:00	31781	31624	31982.5	31606.5	17	Extreme Fear
5/31/2022 20:00	31618	31781	31922	31591	16	Extreme Fear
5/31/2022 16:00	32032.5	31618	32450	31547.5	16	Extreme Fear
5/31/2022 12:00	31741.5	32032.5	32175	31216	16	Extreme Fear
5/31/2022 8:00	31571.5	31741.5	31820	31482.5	16	Extreme Fear
5/31/2022 4:00	31765	31571.5	31786	31427.5	16	Extreme Fear
5/31/2022 0:00	31731.5	31765	31850	31420.5	16	Extreme Fear
5/30/2022 20:00	30625.5	31731.5	32333	30536	10	Extreme Fear
5/30/2022 16:00	30619	30625.5	30867	30541.5	10	Extreme Fear
5/30/2022 12:00	30657	30619	30981.5	30230.5	10	Extreme Fear
5/30/2022 8:00	30614	30657	30763	30555	10	Extreme Fear
5/30/2022 4:00	30335.5	30614	31046	30215	10	Extreme Fear
5/30/2022 0:00	29452	30335.5	30400.5	29289	10	Extreme Fear
5/29/2022 20:00	29119.5	29452	29592	29090	14	Extreme Fear
5/29/2022 16:00	29209.5	29119.5	29360	29075	14	Extreme Fear
5/29/2022 12:00	29201.5	29209.5	29500	29152	14	Extreme Fear
5/29/2022 8:00	28998	29201.5	29229	28946.5	14	Extreme Fear
5/29/2022 4:00	28976.5	28998	29055	28907	14	Extreme Fear
5/29/2022 0:00	29018	28976.5	29036.5	28838.5	14	Extreme Fear
5/28/2022 20:00	29004.5	29018	29154.5	28943	13	Extreme Fear
5/28/2022 16:00	28969	29004.5	29069	28777.5	13	Extreme Fear
5/28/2022 12:00	28816.5	28969	29260	28786	13	Extreme Fear
5/28/2022 8:00	28865	28816.5	28909	28752	13	Extreme Fear
5/28/2022 4:00	28802	28865	28930	28732.5	13	Extreme Fear
5/28/2022 0:00	28619	28802	28832	28522	13	Extreme Fear
5/27/2022 20:00	28863	28619	29011	28507	12	Extreme Fear
5/27/2022 16:00	28831.5	28863	29053	28256.5	12	Extreme Fear
5/27/2022 12:00	28902.5	28831.5	29362	28647	12	Extreme Fear
5/27/2022 8:00	28980.5	28902.5	29129	28745	12	Extreme Fear
5/27/2022 4:00	29013.5	28980.5	29250	28611.5	12	Extreme Fear
5/27/2022 0:00	29201	29013.5	29381	28824.5	12	Extreme Fear
5/26/2022 20:00	29370.5	29201	29686	29164	12	Extreme Fear
5/26/2022 16:00	29368.5	29370.5	29800	29350	12	Extreme Fear
5/26/2022 12:00	28998.5	29368.5	29527.5	27950	12	Extreme Fear
5/26/2022 8:00	29702.5	28998.5	29720	28861.5	12	Extreme Fear
5/26/2022 4:00	29834.5	29702.5	29861	29500	12	Extreme Fear
5/26/2022 0:00	29542	29834.5	29878	29480	12	Extreme Fear
5/25/2022 20:00	29577.5	29542	29869	29527	11	Extreme Fear
5/25/2022 16:00	29620.5	29577.5	30053.5	29405	11	Extreme Fear
5/25/2022 12:00	29403.5	29620.5	29908	29324	11	Extreme Fear
5/25/2022 8:00	29695.5	29403.5	29937.5	29345	11	Extreme Fear
5/25/2022 4:00	30175.5	29695.5	30197	29665	11	Extreme Fear
5/25/2022 0:00	29642.5	30175.5	30213	29531.5	11	Extreme Fear
5/24/2022 20:00	29370	29642.5	29847	29225	12	Extreme Fear
5/24/2022 16:00	29373	29370	29582	29090	12	Extreme Fear
5/24/2022 12:00	29287.5	29373	29657.5	28659	12	Extreme Fear
5/24/2022 8:00	29392	29287.5	29431	29098.5	12	Extreme Fear
5/24/2022 4:00	29282	29392	29422	29237	12	Extreme Fear
5/24/2022 0:00	29091.5	29282	29315	29044.5	12	Extreme Fear
5/23/2022 20:00	29059.5	29091.5	29473.5	28839	10	Extreme Fear
5/23/2022 16:00	30357.5	29059.5	30531.5	29046	10	Extreme Fear
5/23/2022 12:00	30379.5	30357.5	30600	29941.5	10	Extreme Fear
5/23/2022 8:00	30440	30379.5	30598.5	30275	10	Extreme Fear
5/23/2022 4:00	30163.5	30440	30654.5	30100	10	Extreme Fear
5/23/2022 0:00	30269.5	30163.5	30445	30035.5	10	Extreme Fear
5/22/2022 20:00	29924	30269.5	30499	29892	14	Extreme Fear
5/22/2022 16:00	29833	29924	30169	29721	14	Extreme Fear
5/22/2022 12:00	29887	29833	30241	29661.5	14	Extreme Fear
5/22/2022 8:00	29418.5	29887	30314	29405.5	14	Extreme Fear
5/22/2022 4:00	29354.5	29418.5	29439.5	29220.5	14	Extreme Fear
5/22/2022 0:00	29420.5	29354.5	29540	29314	14	Extreme Fear
5/21/2022 20:00	29449.5	29420.5	29510.5	29294.5	13	Extreme Fear
5/21/2022 16:00	29529.5	29449.5	29653.5	29382	13	Extreme Fear
5/21/2022 12:00	29272.5	29529.5	29635	29180	13	Extreme Fear
5/21/2022 8:00	29407.5	29272.5	29461	29151	13	Extreme Fear
5/21/2022 4:00	29231.5	29407.5	29540	29187	13	Extreme Fear
5/21/2022 0:00	29185	29231.5	29325	28920.5	13	Extreme Fear
5/20/2022 20:00	29273.5	29185	29366	29104	13	Extreme Fear
5/20/2022 16:00	29130	29273.5	29353	28708	13	Extreme Fear
5/20/2022 12:00	30401.5	29130	30444	29043	13	Extreme Fear
5/20/2022 8:00	30248	30401.5	30524.5	30095	13	Extreme Fear
5/20/2022 4:00	30170	30248	30341	29840.5	13	Extreme Fear
5/20/2022 0:00	30310	30170	30767	30113	13	Extreme Fear
5/19/2022 20:00	29963.5	30310	30475	29935	13	Extreme Fear
5/19/2022 16:00	30378	29963.5	30432.5	29947	13	Extreme Fear
5/19/2022 12:00	29471	30378	30551	29320	13	Extreme Fear
5/19/2022 8:00	29185	29471	29506	28835	13	Extreme Fear
5/19/2022 4:00	29167	29185	29424	29011.5	13	Extreme Fear
5/19/2022 0:00	28694	29167	29322	28676	13	Extreme Fear
5/18/2022 20:00	29257.5	28694	29403	28633	12	Extreme Fear
5/18/2022 16:00	28964.5	29257.5	29536.5	28715	12	Extreme Fear
5/18/2022 12:00	29811.5	28964.5	29880	28833	12	Extreme Fear
5/18/2022 8:00	29895.5	29811.5	30020	29712.5	12	Extreme Fear
5/18/2022 4:00	29821	29895.5	30070	29658	12	Extreme Fear
5/18/2022 0:00	30424.5	29821	30692.5	29717	12	Extreme Fear
5/17/2022 20:00	30071	30424.5	30650	30025	8	Extreme Fear
5/17/2022 16:00	30140	30071	30326.5	29400	8	Extreme Fear
5/17/2022 12:00	30308.5	30140	30741	29898	8	Extreme Fear
5/17/2022 8:00	30377.5	30308.5	30785	30252.5	8	Extreme Fear
5/17/2022 4:00	30333.5	30377.5	30555	30219.5	8	Extreme Fear
5/17/2022 0:00	29854	30333.5	30530	29759.5	8	Extreme Fear
5/16/2022 20:00	29572	29854	30250	29536	14	Extreme Fear
5/16/2022 16:00	29649.5	29572	29998.5	29050	14	Extreme Fear
5/16/2022 12:00	29931	29649.5	30310.5	29286	14	Extreme Fear
5/16/2022 8:00	29569	29931	30185	29380	14	Extreme Fear
5/16/2022 4:00	30313	29569	30454	29216	14	Extreme Fear
5/16/2022 0:00	31315.5	30313	31315.5	30210	14	Extreme Fear
5/15/2022 20:00	30446.5	31315.5	31518	30340	10	Extreme Fear
5/15/2022 16:00	30003	30446.5	30510	29900	10	Extreme Fear
5/15/2022 12:00	30230.5	30003	30550	29761	10	Extreme Fear
5/15/2022 8:00	29809.5	30230.5	30308	29500	10	Extreme Fear
5/15/2022 4:00	29716.5	29809.5	30029	29409	10	Extreme Fear
5/15/2022 0:00	30071	29716.5	30250	29530	10	Extreme Fear
5/14/2022 20:00	29321.5	30071	30321	29257.5	9	Extreme Fear
5/14/2022 16:00	28812	29321.5	29915	28597.5	9	Extreme Fear
5/14/2022 12:00	29059.5	28812	29245.5	28630.5	9	Extreme Fear
5/14/2022 8:00	29410	29059.5	29580	28809	9	Extreme Fear
5/14/2022 4:00	29566.5	29410	29600	29200	9	Extreme Fear
5/14/2022 0:00	29268.5	29566.5	29788.5	29200	9	Extreme Fear
5/13/2022 20:00	30060.5	29268.5	30126.5	29181	10	Extreme Fear
5/13/2022 16:00	30327	30060.5	30512	29351	10	Extreme Fear
5/13/2022 12:00	30639.5	30327	31000	30185.5	10	Extreme Fear
5/13/2022 8:00	30162.5	30639.5	30749	30140.5	10	Extreme Fear
5/13/2022 4:00	30547	30162.5	31049	30155.5	10	Extreme Fear
5/13/2022 0:00	29003	30547	30813	28736	10	Extreme Fear
5/12/2022 20:00	28617	29003	29276	28000	12	Extreme Fear
5/12/2022 16:00	29029.5	28617	29955	28158.5	12	Extreme Fear
5/12/2022 12:00	28469	29029.5	29811.5	27888.5	12	Extreme Fear
5/12/2022 8:00	28079.5	28469	29266	27429.5	12	Extreme Fear
5/12/2022 4:00	28384	28079.5	28561	26536	12	Extreme Fear
5/12/2022 0:00	29067.5	28384	30233	28334	12	Extreme Fear
5/11/2022 20:00	29364	29067.5	29648	27600	12	Extreme Fear
5/11/2022 16:00	30967.5	29364	31130	29169.5	12	Extreme Fear
5/11/2022 12:00	31515.5	30967.5	32060	29000	12	Extreme Fear
5/11/2022 8:00	30616.5	31515.5	32230	30366	12	Extreme Fear
5/11/2022 4:00	31190.5	30616.5	31947	30200	12	Extreme Fear
5/11/2022 0:00	31015	31190.5	31692	30618.5	12	Extreme Fear
5/10/2022 20:00	31321	31015	31348	30136.5	10	Extreme Fear
5/10/2022 16:00	31310	31321	31795	30951	10	Extreme Fear
5/10/2022 12:00	31619.5	31310	32385.5	30837.5	10	Extreme Fear
5/10/2022 8:00	31607	31619.5	32020.5	31219.5	10	Extreme Fear
5/10/2022 4:00	30650.5	31607	32665.5	30603	10	Extreme Fear
5/10/2022 0:00	30063.5	30650.5	31499	29711	10	Extreme Fear
5/9/2022 20:00	30932	30063.5	31900	30018	11	Extreme Fear
5/9/2022 16:00	32343.5	30932	32597.5	30300.5	11	Extreme Fear
5/9/2022 12:00	33102.5	32343.5	33450	32029.5	11	Extreme Fear
5/9/2022 8:00	33517	33102.5	33780.5	32600.5	11	Extreme Fear
5/9/2022 4:00	33559.5	33517	33836	33340	11	Extreme Fear
5/9/2022 0:00	34032.5	33559.5	34258	33255	11	Extreme Fear
5/8/2022 20:00	34581	34032.5	34631.5	33899.5	18	Extreme Fear
